,TotalCharge,Area_Urban
7024,1.1375510271589273,-0.7022862045458503
6355,1.0801869620987246,-0.7022862045458503
3799,-0.4436378999299056,-0.7022862045458503
9269,1.0061003111898374,1.423920893685607
3763,-0.9281489530463224,-0.7022862045458503
7194,0.5438827179263845,-0.7022862045458503
1191,-0.755173004061443,-0.7022862045458503
598,-0.7739610585902769,1.423920893685607
4032,-1.339166923576148,-0.7022862045458503
7517,0.41019101033752875,-0.7022862045458503
5182,0.9515092783304346,-0.7022862045458503
7660,0.7622326310381243,-0.7022862045458503
918,-1.116629011293138,-0.7022862045458503
2654,-0.9863092906796047,-0.7022862045458503
3546,-0.6481623707016453,-0.7022862045458503
8144,0.6078142735726353,-0.7022862045458503
7543,0.906939413277063,-0.7022862045458503
5902,0.21107482288581583,1.423920893685607
994,-0.6511498950626882,-0.7022862045458503
8337,0.8491630167665596,1.423920893685607
7647,0.17213908412331735,-0.7022862045458503
880,-0.8250375070495599,-0.7022862045458503
6142,-0.06497489123898575,-0.7022862045458503
8712,1.1121295778103482,1.423920893685607
7735,0.4012031937634522,-0.7022862045458503
2346,-1.3305845957683824,-0.7022862045458503
3239,-1.24479495412184,-0.7022862045458503
6907,1.3352440060563762,1.423920893685607
4569,-1.3709831269043735,1.423920893685607
1551,-0.5642182535350196,-0.7022862045458503
4969,-1.1826994283244132,-0.7022862045458503
3087,-1.1703151499909754,1.423920893685607
4331,-1.2269122574554576,1.423920893685607
3088,-1.091318818509888,-0.7022862045458503
1416,-0.623536672893301,-0.7022862045458503
6996,0.995560862472972,-0.7022862045458503
8836,0.9318760635789589,-0.7022862045458503
5765,1.0356496615981579,-0.7022862045458503
4417,-1.1568090049258473,-0.7022862045458503
5790,1.1909458860223523,-0.7022862045458503
9378,1.2513338679366515,-0.7022862045458503
8789,0.560950212841394,-0.7022862045458503
8914,1.0770112302167636,1.423920893685607
5831,1.006650697997803,1.423920893685607
3966,-0.1838076938025575,-0.7022862045458503
3037,-1.398422422255887,1.423920893685607
3866,-0.7124615186891998,1.423920893685607
5047,1.3974707385649539,1.423920893685607
6951,0.7134110278932195,1.423920893685607
6824,0.3263189406386883,-0.7022862045458503
3917,-1.2692845623707352,-0.7022862045458503
9811,0.8577724424101595,-0.7022862045458503
2423,-1.1498310335651398,-0.7022862045458503
3478,-1.1500180228965895,-0.7022862045458503
5383,0.9869651964995707,1.423920893685607
613,-1.1961141490955258,-0.7022862045458503
1011,-1.2113925277572555,-0.7022862045458503
7005,0.6302324455724159,1.423920893685607
7556,0.9338583733989814,1.423920893685607
9233,1.0257193076154407,-0.7022862045458503
7842,1.3089231329324464,1.423920893685607
5479,1.0323221146883332,1.423920893685607
5097,1.245000750399662,-0.7022862045458503
2234,-1.1586558287772868,1.423920893685607
7099,0.9895726540023073,-0.7022862045458503
7792,1.0307929566735359,-0.7022862045458503
3845,-1.1427084159647427,1.423920893685607
8133,1.4431000982236586,-0.7022862045458503
6395,0.8027644915437225,1.423920893685607
9165,1.297471418081378,-0.7022862045458503
8947,1.4010014699380517,1.423920893685607
9449,0.7420132543361658,-0.7022862045458503
9978,0.18158096981396535,-0.7022862045458503
8430,1.0424198779918064,-0.7022862045458503
3469,-0.9021336670618788,-0.7022862045458503
9132,0.9677530276561889,-0.7022862045458503
4600,-0.883385216991779,-0.7022862045458503
7719,0.50573861885601,-0.7022862045458503
3560,-1.0341630597208633,-0.7022862045458503
6496,0.6608027635095121,1.423920893685607
7426,0.9206298264695312,-0.7022862045458503
3533,-1.073936927973187,-0.7022862045458503
1806,-1.0849652499750817,-0.7022862045458503
4748,-1.3590508532783219,-0.7022862045458503
4122,-0.7722625442613901,-0.7022862045458503
2994,-0.998359347082561,1.423920893685607
7138,1.132052662947352,-0.7022862045458503
1211,-0.9041626822477692,1.423920893685607
2235,-1.1854261046549674,-0.7022862045458503
6749,1.3031665455768011,1.423920893685607
1245,-0.59750153170476,-0.7022862045458503
7094,1.1974120137046,-0.7022862045458503
2719,-1.194421065249811,-0.7022862045458503
2912,-0.7307560372394298,1.423920893685607
790,-1.1136585993752661,-0.7022862045458503
3893,-0.7339464295913323,-0.7022862045458503
1363,-0.7778892839026448,-0.7022862045458503
589,-0.4411067384224563,1.423920893685607
6140,0.9200432058633744,-0.7022862045458503
6000,0.8992349152768929,1.423920893685607
7477,1.39672634040718,-0.7022862045458503
3999,-1.211834453047565,-0.7022862045458503
3792,-0.8593472882633973,1.423920893685607
9499,1.0589278129853845,-0.7022862045458503
2041,-1.0819382293980435,-0.7022862045458503
7694,0.48683925318182186,1.423920893685607
7965,1.175422684759359,-0.7022862045458503
4040,-1.0327377298841103,-0.7022862045458503
6742,0.1573460626922252,-0.7022862045458503
4934,-0.8557476457100074,-0.7022862045458503
599,-0.7788672703496198,-0.7022862045458503
9116,0.27097066726265967,-0.7022862045458503
2109,-0.6945441930608274,-0.7022862045458503
8627,1.2516251142892,-0.7022862045458503
7437,1.4804099026242927,-0.7022862045458503
865,-1.1686210130718346,-0.7022862045458503
2613,-1.1832774317077797,1.423920893685607
5246,1.0031470273094296,1.423920893685607
6959,1.0451782332110602,-0.7022862045458503
860,-0.7650642191209345,1.423920893685607
3217,-1.3367981514031104,-0.7022862045458503
102,-1.0710258275723643,-0.7022862045458503
9093,0.7925259209485445,1.423920893685607
4585,-1.1512816972480082,-0.7022862045458503
6074,0.774947942269147,1.423920893685607
7849,0.7262754022180661,1.423920893685607
1846,-1.2350230716367732,-0.7022862045458503
9465,1.3500168466378426,-0.7022862045458503
1920,-0.7752802504590148,-0.7022862045458503
7794,0.6688971188319912,-0.7022862045458503
3662,-1.3436072329025481,1.423920893685607
7887,1.3957296816290896,1.423920893685607
9121,1.0389551930356635,1.423920893685607
1512,-1.365786734708267,1.423920893685607
2946,-1.124919956986276,-0.7022862045458503
2552,-1.2026770792682142,1.423920893685607
9866,1.4116454921484312,1.423920893685607
7678,0.6840455984098947,1.423920893685607
9513,1.2594378550282699,-0.7022862045458503
5157,0.9720290744984076,1.423920893685607
8088,0.6123109337937134,-0.7022862045458503
4939,-1.0972346098362946,1.423920893685607
8214,1.1081259724380728,-0.7022862045458503
9243,1.160669566371844,1.423920893685607
7574,1.1979293773040873,-0.7022862045458503
1055,-1.079453275615057,-0.7022862045458503
6928,0.1623495374323046,1.423920893685607
2053,-0.5941873724953832,-0.7022862045458503
5226,0.466030503939667,-0.7022862045458503
2783,-0.9026356326731021,-0.7022862045458503
6049,0.7823304639866575,1.423920893685607
4060,-0.9369895186751401,-0.7022862045458503
1967,-0.6289373686725243,-0.7022862045458503
8928,0.7654881690072401,-0.7022862045458503
2023,-1.0349567670327622,-0.7022862045458503
3699,-1.386589977789064,1.423920893685607
624,-0.7688829403913009,-0.7022862045458503
9858,0.652680888846635,1.423920893685607
7990,1.1477542812672608,1.423920893685607
386,-0.725476266487129,-0.7022862045458503
8790,0.2566734526144094,1.423920893685607
7310,0.35273383817564535,-0.7022862045458503
8551,0.8486103366802276,1.423920893685607
7525,0.31634822495672044,-0.7022862045458503
3716,-0.7349608452238151,-0.7022862045458503
4535,-0.9736517952894806,-0.7022862045458503
919,-1.093935972452214,1.423920893685607
5054,1.042168993338509,-0.7022862045458503
1092,-0.6895568244733716,-0.7022862045458503
7759,0.39906815160421955,-0.7022862045458503
2486,-1.1065153500667166,-0.7022862045458503
9474,1.2393505711602233,-0.7022862045458503
9918,0.9641218506906368,1.423920893685607
8588,1.357721344638013,-0.7022862045458503
9984,1.060848662945184,-0.7022862045458503
7460,0.7087937412300624,-0.7022862045458503
3096,-0.7496013723579915,1.423920893685607
1006,-0.5132627071698753,-0.7022862045458503
711,-0.1568725756999242,-0.7022862045458503
8964,1.0783807760572515,-0.7022862045458503
3398,-1.0989555354573461,-0.7022862045458503
4379,-1.3613718216051534,-0.7022862045458503
5117,1.1922957096688873,-0.7022862045458503
9622,0.7073196218960616,-0.7022862045458503
7368,0.4405329177493191,1.423920893685607
8991,0.6536481936616341,-0.7022862045458503
6857,1.0657686623527223,-0.7022862045458503
6465,1.0281167008198036,-0.7022862045458503
9188,1.3070353061811248,-0.7022862045458503
8545,1.0901118122133622,-0.7022862045458503
1369,-0.7388885306984557,-0.7022862045458503
5895,1.5461343432974903,1.423920893685607
1539,-1.189723623003876,-0.7022862045458503
4201,-0.715783276447116,1.423920893685607
5488,0.49761949612717243,-0.7022862045458503
722,-1.0807153662284354,-0.7022862045458503
4351,-0.678871357677697,-0.7022862045458503
2137,-1.2252912485968683,1.423920893685607
7578,1.5387403551881478,-0.7022862045458503
808,-0.7329204053837582,1.423920893685607
8155,1.2464427638365319,-0.7022862045458503
3701,-0.8023030649023511,-0.7022862045458503
6875,1.3749883547709105,-0.7022862045458503
3428,-0.8892213077218354,-0.7022862045458503
9509,0.6570734342298725,-0.7022862045458503
1834,-0.4828617588478829,-0.7022862045458503
2858,-1.0785811436868908,1.423920893685607
8926,0.8209520236129422,-0.7022862045458503
5838,0.8993445339828124,1.423920893685607
2594,-1.1290961402700903,-0.7022862045458503
1786,-1.1362405733689325,-0.7022862045458503
6718,1.2903200588232133,1.423920893685607
514,-0.44811588506793376,-0.7022862045458503
6852,1.2675583537241273,-0.7022862045458503
6478,0.583750903672711,-0.7022862045458503
4071,-0.6182909715430689,-0.7022862045458503
8620,0.205051297928307,-0.7022862045458503
6624,1.4664415440938021,-0.7022862045458503
3101,-1.1244434142003683,-0.7022862045458503
6694,1.270097012875868,1.423920893685607
2084,-0.3578706769140182,-0.7022862045458503
6009,0.8387941879601631,-0.7022862045458503
6019,1.569928482317185,-0.7022862045458503
4098,-1.1469031060049748,1.423920893685607
3466,-0.2211231080207313,-0.7022862045458503
2459,-1.0480131997515596,-0.7022862045458503
8304,0.616631470236242,-0.7022862045458503
1438,-1.1983954157286207,1.423920893685607
8429,-0.02480124081423842,-0.7022862045458503
6505,1.1170376521703802,-0.7022862045458503
6153,0.8604175096781069,-0.7022862045458503
8863,0.8970787749566881,-0.7022862045458503
1862,-1.2653084694590226,1.423920893685607
5709,0.9856635316987324,1.423920893685607
1210,-0.5065519976805923,-0.7022862045458503
2991,-0.614742337463074,-0.7022862045458503
394,-1.2744045475768817,-0.7022862045458503
6924,1.2641881518366853,-0.7022862045458503
9846,1.0553067264446452,1.423920893685607
5339,0.7275385399423467,1.423920893685607
8063,1.593233694389137,1.423920893685607
4813,-0.7877480348549241,-0.7022862045458503
4938,-0.5092392713609084,-0.7022862045458503
6990,1.1883925498890657,-0.7022862045458503
6028,0.7144948312492384,1.423920893685607
4777,-1.0126604616800012,-0.7022862045458503
4047,-0.511825180302802,-0.7022862045458503
5735,0.6294761223671366,-0.7022862045458503
7644,0.9032110013087702,1.423920893685607
7439,1.211505585233903,1.423920893685607
4726,-0.9216090414259102,-0.7022862045458503
5359,1.152782982069372,1.423920893685607
4418,-1.077787985385833,-0.7022862045458503
4125,-1.2206063418691404,-0.7022862045458503
3538,-0.9895919191460643,1.423920893685607
6226,1.2857289155334346,1.423920893685607
2838,0.10151521887742977,1.423920893685607
9819,0.7312527335847672,-0.7022862045458503
7307,0.9624170275529635,-0.7022862045458503
6398,1.3302735545247748,-0.7022862045458503
9408,0.936641954680267,-0.7022862045458503
4364,-1.2131786150484691,-0.7022862045458503
1870,-0.658735910836052,-0.7022862045458503
8852,0.8264499291688441,1.423920893685607
1610,-0.5444350744313223,-0.7022862045458503
1934,-1.157454877882471,-0.7022862045458503
6985,0.9787337031307739,-0.7022862045458503
9554,1.3737692479912664,-0.7022862045458503
3205,-0.6384232385249309,1.423920893685607
622,-1.4616120739139158,-0.7022862045458503
2725,-1.256193765334271,1.423920893685607
6107,0.7707434457119642,-0.7022862045458503
9330,0.43832678396072433,-0.7022862045458503
8535,0.36133225608308583,-0.7022862045458503
2127,-0.43222881941694924,-0.7022862045458503
334,-1.5087582771412458,1.423920893685607
9571,1.4952524588681013,1.423920893685607
1656,-0.5351189567128514,-0.7022862045458503
7996,1.0711885964441623,-0.7022862045458503
4552,-0.9307282614744213,-0.7022862045458503
3339,-1.1964711804312964,-0.7022862045458503
5071,0.7901496259051537,1.423920893685607
8939,0.802440221982696,1.423920893685607
3777,-0.7567045388299396,-0.7022862045458503
2891,-0.7780066396711176,-0.7022862045458503
5367,1.147412582790649,-0.7022862045458503
800,-1.1177222005788554,-0.7022862045458503
1119,-1.2697708543416346,1.423920893685607
8710,0.9544607275881493,1.423920893685607
1488,-0.7935229092709201,1.423920893685607
1117,-0.6316456249325829,-0.7022862045458503
8472,0.6384795332341052,-0.7022862045458503
551,-0.5363590520347609,-0.7022862045458503
8433,1.14271594869601,1.423920893685607
1865,-0.7472934977333213,-0.7022862045458503
7921,0.5238348784462418,-0.7022862045458503
7196,1.0123655476871778,-0.7022862045458503
5766,1.2335160123401157,-0.7022862045458503
5830,1.4351323318670117,-0.7022862045458503
1109,-0.9610654369356302,-0.7022862045458503
2280,-0.5867737796079405,1.423920893685607
4681,-1.3770617886949932,-0.7022862045458503
4230,-0.9443307930292946,-0.7022862045458503
9957,1.158154757315115,-0.7022862045458503
1223,-0.9221288216821404,-0.7022862045458503
9494,1.0121729123043899,-0.7022862045458503
4538,-1.0269393993583256,-0.7022862045458503
8162,0.7645983770010295,1.423920893685607
2183,-1.3655394527952833,-0.7022862045458503
1417,-0.9892035437402359,1.423920893685607
8940,0.6438444286447489,1.423920893685607
6060,0.4622039396572866,-0.7022862045458503
3148,-1.1108679758947726,1.423920893685607
4643,-0.7764704642245186,1.423920893685607
270,-0.7700199271659176,-0.7022862045458503
7083,1.023530144086758,-0.7022862045458503
3835,-1.1171945062189823,1.423920893685607
4601,-0.9675537484168287,-0.7022862045458503
5716,0.5773200924773078,-0.7022862045458503
5591,0.9190690212132756,1.423920893685607
5523,0.5256768396302328,-0.7022862045458503
1598,-1.2310773426479449,-0.7022862045458503
1880,-1.2123479896241145,-0.7022862045458503
2872,-0.7492654598226982,1.423920893685607
5617,1.337380882838302,1.423920893685607
494,-1.130617826325314,-0.7022862045458503
4756,-0.9473242111157395,-0.7022862045458503
4835,-0.991762862578125,-0.7022862045458503
2352,-0.9772931145079367,1.423920893685607
9972,1.1285797221890899,-0.7022862045458503
3551,-0.304583591126084,-0.7022862045458503
4956,-0.5106219975894798,1.423920893685607
9190,0.514520957688446,1.423920893685607
3901,-0.841144081177887,-0.7022862045458503
5799,1.226326126005393,-0.7022862045458503
8079,0.6997151108326719,1.423920893685607
5623,1.435207551397434,1.423920893685607
4563,-0.6835208107805342,1.423920893685607
4285,-1.410347445911711,1.423920893685607
2774,-1.0576752653914558,1.423920893685607
2508,-1.5474403517970663,-0.7022862045458503
4236,-0.6860333320627647,1.423920893685607
8418,0.5176237633183511,-0.7022862045458503
5382,1.0743615763920835,1.423920893685607
3353,-0.7098763179116662,1.423920893685607
2611,-1.1463807178325862,-0.7022862045458503
3880,-0.8224652096320835,-0.7022862045458503
7333,0.436605449218812,1.423920893685607
1019,-1.160390188881665,1.423920893685607
7316,0.657078479442279,-0.7022862045458503
4376,-0.9330569008173889,-0.7022862045458503
3118,-0.17421062471678106,-0.7022862045458503
9619,1.1003944137531771,-0.7022862045458503
8354,1.41681683486494,-0.7022862045458503
9315,1.4630984028910847,-0.7022862045458503
9778,1.212255945915429,1.423920893685607
5441,1.2135718290421396,-0.7022862045458503
9046,1.0317630134225748,-0.7022862045458503
5839,1.060794082920061,1.423920893685607
4170,-1.4616538354302815,-0.7022862045458503
4818,-0.6574688516057644,1.423920893685607
59,-0.7753381750013078,-0.7022862045458503
4774,-0.8541545070634067,-0.7022862045458503
9010,1.0661543917739715,1.423920893685607
6998,0.3787974054668508,-0.7022862045458503
3076,-0.9657882588932477,1.423920893685607
9690,1.124034903122315,-0.7022862045458503
6389,1.095639530388029,1.423920893685607
1330,-0.4975283633090208,-0.7022862045458503
6089,0.9270711867454204,-0.7022862045458503
410,-1.3966266509087872,-0.7022862045458503
5914,0.6132709001179397,1.423920893685607
2338,-0.5206409932022428,-0.7022862045458503
8258,0.22198670000940493,-0.7022862045458503
149,-1.2738677603682853,-0.7022862045458503
3254,-0.9860220841662267,1.423920893685607
8375,0.7137834562999429,1.423920893685607
292,-0.17522354237983473,-0.7022862045458503
6529,0.4290202016937012,-0.7022862045458503
7037,1.2205759598291739,-0.7022862045458503
9338,0.8891692578705505,-0.7022862045458503
9227,0.9998543382307761,1.423920893685607
144,-0.9717990942242434,1.423920893685607
4012,-1.042040336523757,-0.7022862045458503
5993,0.7329892039638983,-0.7022862045458503
2617,-0.5977385090007316,-0.7022862045458503
8262,1.0744289987760594,-0.7022862045458503
928,-1.245809690813294,-0.7022862045458503
6295,0.9191557071355303,-0.7022862045458503
2347,-0.7547422346530752,-0.7022862045458503
4807,-0.9199522601767374,1.423920893685607
1988,-0.19484803992158334,-0.7022862045458503
140,-1.3675781213071299,-0.7022862045458503
6548,1.298690983516695,1.423920893685607
2355,-1.0445510667555833,-0.7022862045458503
5162,1.1175706100627603,1.423920893685607
1776,-0.9079246829469854,1.423920893685607
8603,0.9010722899041507,-0.7022862045458503
427,-0.5670711014547433,-0.7022862045458503
1310,-0.5367591415064853,-0.7022862045458503
9903,0.946963541952313,1.423920893685607
5069,0.8404536041861789,1.423920893685607
3674,-1.3633167702513398,1.423920893685607
5526,0.585773575191984,-0.7022862045458503
9761,0.7371354512505716,-0.7022862045458503
4155,-0.8375064266182607,-0.7022862045458503
92,-0.7498878748349108,1.423920893685607
1519,-1.243157832230792,1.423920893685607
1081,-0.8820677969099069,-0.7022862045458503
62,-0.7193418009780498,-0.7022862045458503
915,-0.7070773225891681,-0.7022862045458503
1168,-0.9281032145266135,-0.7022862045458503
8328,0.8354038052230959,-0.7022862045458503
2466,-1.0133049206011842,1.423920893685607
3540,-1.1681342486855915,1.423920893685607
9009,0.7472533954036706,-0.7022862045458503
667,-1.200490447977504,1.423920893685607
3587,-0.5376271721356205,-0.7022862045458503
7176,0.7239394688739259,-0.7022862045458503
4727,-0.7663262794630387,-0.7022862045458503
4576,-0.576203516109664,1.423920893685607
9478,0.80211870435571,-0.7022862045458503
4965,-1.1471115572113453,-0.7022862045458503
8054,0.7837642216214077,-0.7022862045458503
3165,-0.9957681351637732,1.423920893685607
9404,0.46759635440832864,1.423920893685607
2284,-0.9947942124060636,-0.7022862045458503
3227,-0.6346498049157462,1.423920893685607
2030,-1.146710281197394,-0.7022862045458503
760,-1.049704967714148,-0.7022862045458503
2976,-1.3759110991234809,1.423920893685607
8055,1.1414725331656814,1.423920893685607
8305,1.2058641204522567,-0.7022862045458503
8859,0.9110948336772021,1.423920893685607
2102,-0.9495311071900635,-0.7022862045458503
4940,-0.976784233286471,1.423920893685607
5176,0.6214982655856771,-0.7022862045458503
2695,-0.7180654259923819,1.423920893685607
6357,1.3634577511440331,1.423920893685607
1410,-1.3816936670297408,1.423920893685607
5173,1.5170794237049925,1.423920893685607
3519,-0.5622537973457363,-0.7022862045458503
321,-0.9563391007582438,-0.7022862045458503
8376,1.1428659291011805,-0.7022862045458503
6360,1.1024184612394705,-0.7022862045458503
1231,-0.9942258068513167,-0.7022862045458503
3295,-1.0389261732034136,-0.7022862045458503
3125,-1.0802727089236714,-0.7022862045458503
8872,1.0233719078794676,-0.7022862045458503
3765,-0.8055445748876989,-0.7022862045458503
3187,-1.0539616735052788,-0.7022862045458503
2588,-1.4060937819250052,-0.7022862045458503
557,-1.048443953106979,1.423920893685607
9725,1.13054368578218,1.423920893685607
977,-0.9788795196305976,1.423920893685607
1138,-0.6273054740801849,-0.7022862045458503
6521,0.3011158113906023,-0.7022862045458503
34,-1.1444833923222704,-0.7022862045458503
9765,0.3901656449853779,1.423920893685607
5113,0.3360502380591916,-0.7022862045458503
7424,0.9843481072276952,-0.7022862045458503
8785,1.3459770074673763,-0.7022862045458503
2045,-1.3632967673601155,-0.7022862045458503
37,-0.8704769529882427,-0.7022862045458503
5451,1.079809488479595,1.423920893685607
8895,1.0928495279273172,-0.7022862045458503
1560,-1.1191097078341652,-0.7022862045458503
3576,-0.2221127920219979,-0.7022862045458503
7415,1.4535909294391547,-0.7022862045458503
2623,-0.9123837655087494,-0.7022862045458503
8381,0.7717667065191066,1.423920893685607
6888,1.6286102651267913,-0.7022862045458503
5160,1.2803007256398748,1.423920893685607
2239,-1.1033588757605108,-0.7022862045458503
4675,-0.8897452365186307,-0.7022862045458503
2378,-0.9400157026642302,-0.7022862045458503
3171,-1.2239355977300037,-0.7022862045458503
654,-0.8448400776564691,-0.7022862045458503
792,-0.7829420214726269,-0.7022862045458503
4225,-0.9983597805121724,-0.7022862045458503
5569,1.0485268782818569,1.423920893685607
2627,-0.9057255844777631,1.423920893685607
7923,0.9062509711114327,-0.7022862045458503
3359,-0.907111091077026,-0.7022862045458503
4089,-0.6455034974392756,-0.7022862045458503
6237,1.4783789753028993,1.423920893685607
4107,-1.0135747614934594,1.423920893685607
5573,1.0382314343831893,1.423920893685607
8559,1.2330697403699904,1.423920893685607
5842,0.4733433099948348,1.423920893685607
8157,-0.09666983288702487,-0.7022862045458503
5202,0.9770201655353077,-0.7022862045458503
9914,0.5792478222722066,-0.7022862045458503
8061,-0.016441323856916087,1.423920893685607
7885,1.286116479577377,-0.7022862045458503
2587,-0.6363941609618685,-0.7022862045458503
7052,0.8669152846018129,-0.7022862045458503
505,-1.0860093906230956,-0.7022862045458503
8508,1.1012392575034045,-0.7022862045458503
5767,0.6991555509112402,-0.7022862045458503
2197,-1.3340686002187963,1.423920893685607
8534,0.666743271790153,-0.7022862045458503
9577,0.7153231633952263,1.423920893685607
8504,0.17528683800920675,-0.7022862045458503
5857,0.33297862101507086,-0.7022862045458503
8239,1.1814026374279036,-0.7022862045458503
2839,-0.6869156108303913,1.423920893685607
9772,1.0236319656462314,1.423920893685607
3357,-0.8693269509415845,-0.7022862045458503
834,-1.0689628264597373,-0.7022862045458503
2606,-0.8478703212069237,-0.7022862045458503
7872,1.2266673658263318,-0.7022862045458503
9521,1.358248798662313,1.423920893685607
8664,1.108361262798478,-0.7022862045458503
2019,-1.1037095634296639,-0.7022862045458503
4689,-0.8533940041289766,1.423920893685607
237,-0.9821942177603903,-0.7022862045458503
9039,1.339499413393296,1.423920893685607
3858,-0.3420627999996524,-0.7022862045458503
7183,0.9019565780422819,-0.7022862045458503
9990,0.8428418242770759,-0.7022862045458503
4744,-1.3771772644338611,-0.7022862045458503
2138,-0.7792291290363518,-0.7022862045458503
7086,0.44224828996747806,-0.7022862045458503
1054,-0.6559076161304874,1.423920893685607
7242,0.9785387744696195,-0.7022862045458503
2618,-0.842321577797537,-0.7022862045458503
960,-1.1615381205566138,-0.7022862045458503
3281,-0.8102017196461776,-0.7022862045458503
3732,-0.9513735164806474,1.423920893685607
9647,1.1997309767888278,-0.7022862045458503
4214,-1.2691125811702275,1.423920893685607
9443,1.4891945347350943,1.423920893685607
3550,-0.7768916995574052,-0.7022862045458503
2470,-0.8530265163611662,1.423920893685607
8432,1.165973001922265,-0.7022862045458503
782,-0.6339671046604902,-0.7022862045458503
670,-1.184164319506267,1.423920893685607
9115,0.6282483011297003,1.423920893685607
7095,0.645127288562982,1.423920893685607
7143,0.76501621231941,-0.7022862045458503
2684,-1.0382932834129341,-0.7022862045458503
474,-0.848551830792052,-0.7022862045458503
9027,0.9218594823296605,-0.7022862045458503
8815,0.4389872481302827,1.423920893685607
1199,-0.9414347360759002,1.423920893685607
8885,0.8456240295913413,1.423920893685607
8691,1.0880295154565593,-0.7022862045458503
9776,1.016019198780722,-0.7022862045458503
4282,-1.1571139912264008,-0.7022862045458503
4426,-1.5143770169102468,-0.7022862045458503
3370,-0.9709086078133431,1.423920893685607
4659,-0.7680759981112931,1.423920893685607
1537,-1.089773081009812,-0.7022862045458503
9716,1.2772589212145191,1.423920893685607
7491,1.3873670127377273,-0.7022862045458503
7408,0.7303528511537438,1.423920893685607
1931,-1.3737397383147574,-0.7022862045458503
126,-1.0100412277341968,-0.7022862045458503
8074,0.9842568347487073,1.423920893685607
2593,-1.1207010962507162,1.423920893685607
3637,-0.5314326952009351,-0.7022862045458503
5023,0.8424982911777709,-0.7022862045458503
7169,0.9297290963722205,-0.7022862045458503
4294,-0.7086602442219903,1.423920893685607
2159,-0.48456287191981445,-0.7022862045458503
3124,-0.7893741724012521,-0.7022862045458503
4936,-0.973483346196313,1.423920893685607
6509,0.9013589496999661,-0.7022862045458503
6782,1.2620090787328158,-0.7022862045458503
854,-0.8380252019599107,-0.7022862045458503
9824,1.0619609029529478,-0.7022862045458503
9416,0.26826643341285566,-0.7022862045458503
3089,-1.085704689606371,-0.7022862045458503
2186,-1.0987806014316135,-0.7022862045458503
1111,-0.9618499963601251,-0.7022862045458503
3920,-1.1933430322408183,-0.7022862045458503
289,-1.3431357610137644,1.423920893685607
8840,0.9599178127891271,-0.7022862045458503
759,-1.0524233350385244,-0.7022862045458503
425,-0.8472091319027457,1.423920893685607
5481,0.6521002307642312,1.423920893685607
2455,-0.9400667005885449,-0.7022862045458503
2286,-1.3829357726394664,-0.7022862045458503
734,-0.8114998339934488,1.423920893685607
4547,-0.853506606848707,1.423920893685607
3059,-1.0943588594041802,-0.7022862045458503
8776,0.4609146585596276,-0.7022862045458503
257,-1.0672119795185264,-0.7022862045458503
3989,-0.872964769699942,-0.7022862045458503
7909,0.966842137489006,-0.7022862045458503
775,-1.2051875783375814,1.423920893685607
5188,0.865457676872051,1.423920893685607
1150,-1.4554415287149518,1.423920893685607
5747,1.0379837603196047,-0.7022862045458503
6232,0.6061686170168182,-0.7022862045458503
7293,0.3687542221885007,-0.7022862045458503
8674,1.1859240650553402,-0.7022862045458503
7866,1.2460863883783742,-0.7022862045458503
6284,0.6247272015257413,-0.7022862045458503
5291,0.47129311913516325,-0.7022862045458503
3760,-1.050725299087505,1.423920893685607
7133,0.922301626398726,-0.7022862045458503
5306,1.5277197766699855,-0.7022862045458503
7704,1.349528837001447,1.423920893685607
8434,0.8723462264294125,-0.7022862045458503
6681,0.5869170037855326,-0.7022862045458503
238,-1.049201824733811,-0.7022862045458503
4541,-0.9809748954125802,1.423920893685607
4283,-1.1710996699710823,1.423920893685607
5425,0.42682278236289894,-0.7022862045458503
3905,-0.7688458456964111,-0.7022862045458503
6047,1.2177171590174665,-0.7022862045458503
268,-0.7989752822435102,-0.7022862045458503
967,-1.3580214006195899,1.423920893685607
8692,0.9525008918961188,1.423920893685607
9029,1.3908000504524123,-0.7022862045458503
5888,1.3706760741305009,-0.7022862045458503
7180,0.601205045320316,-0.7022862045458503
8297,1.1547474043181354,-0.7022862045458503
6942,0.7011525377128084,1.423920893685607
3925,-1.1152432363803064,-0.7022862045458503
5549,0.6589759379627399,-0.7022862045458503
46,-0.8066216947132462,-0.7022862045458503
683,-1.0538306956633088,1.423920893685607
6083,1.399210419533798,-0.7022862045458503
9403,1.7269373270254988,1.423920893685607
402,-0.8880886703789687,-0.7022862045458503
6966,1.210900618400814,1.423920893685607
5552,0.5917631596296685,-0.7022862045458503
4104,-0.29389661810517814,-0.7022862045458503
8661,0.9228969614626753,-0.7022862045458503
2428,-0.7156854052889566,-0.7022862045458503
9771,1.1967547601247546,-0.7022862045458503
8780,0.659833165416146,-0.7022862045458503
3262,-0.3877551298717127,-0.7022862045458503
9201,0.8693759722890918,-0.7022862045458503
787,-0.7929419764537681,-0.7022862045458503
180,-0.6312888642036596,1.423920893685607
5596,0.7616918759992982,1.423920893685607
6554,0.998631562205746,-0.7022862045458503
5400,0.9526705944952414,1.423920893685607
1266,-0.7957477635494766,-0.7022862045458503
3770,-1.0015017796453287,-0.7022862045458503
818,-0.973540626327385,-0.7022862045458503
1087,-0.946263715265071,-0.7022862045458503
1066,-1.131412075309563,-0.7022862045458503
3683,-1.2448395450850542,-0.7022862045458503
